Property_Age,Location,Market_Trend,ROI
88,Coastal,Stable,59.68057974947516
21,Urban,Rising,105.90722527860946
91,Coastal,Stable,50.84685297594192
28,Metropolitan,Falling,76.30259385936073
12,Residential,Stable,86.87689220641609
81,Coastal,Stable,63.61560760779251
1,Urban,Falling,96.99681123218456
28,Industrial,Rising,89.30142574178548
84,Suburban,Rising,65.2030362848497
78,Touristic,Stable,67.33831931605604
51,Rural,Falling,55.30280173074062
26,Historic,Stable,80.15595875738963
49,Historic,Stable,81.77268051053933
94,Rural,Stable,49.96001291723321
78,Coastal,Falling,38.154789943452286
22,Suburban,Falling,76.55105074123206
87,Coastal,Rising,68.01544136513974
43,Touristic,Falling,68.97810909923636
76,Suburban,Stable,54.7157885165826
21,Rural,Stable,91.76885477479259
42,Coastal,Rising,84.17456234413115
36,Mountainous,Falling,66.28560888604355
60,Urban,Stable,68.31970985060761
96,Industrial,Rising,62.35283154240434
55,Residential,Rising,76.55765481624687
2,Industrial,Stable,83.14508532421615
62,Touristic,Stable,66.13681242616873
18,Coastal,Falling,73.19209692408651
22,Metropolitan,Rising,98.63578853418682
28,Suburban,Stable,76.42019123150011
29,Coastal,Rising,102.22334947651716
38,Suburban,Falling,69.53761506833052
24,Residential,Stable,70.11327488502829
100,Mountainous,Falling,33.42839044389749
7,Industrial,Rising,101.05253296323066
57,Urban,Falling,59.11533033031683
15,Residential,Falling,80.17193152767972
71,Residential,Rising,59.293053374300406
0,Industrial,Falling,90.48473478885185
4,Residential,Rising,110.20764990861441
2,Metropolitan,Stable,115.76292539478501
64,Metropolitan,Rising,75.12835372883544
3,Historic,Rising,96.64551320749932
98,Historic,Stable,49.46336017126366
